category,seniority,min_salary,max_salary,id,modality,remote,remote_modality,remote_zone,published_at,application_deadline,experience,skills,benefits,applications_count,company_name,company_country,company_id,company_description
Programming,seniority,,,shopify-developer-freelancer-fulltimeforce-remote-71a1,modality,True,fully_remote,,1715622968,,,"ul, li, conversacional, nivel, intermedio, o, avanzado, tanto, oral, como, escrito, y, escucha, li, li, Al, menos, 1, de, experiencia, profesional, en, desarrollo, con, Shopify, li, li, mucha, actitud, y, ganas, de, aprender, y, trabajar, en, equipo, li, ul","<p> Genial ambiente laboral, capacitaciones constantes para mejorar tu desempeño en las entrevistas, oportunidad de aprendizaje, modalidad 100% remota, flexibilidad horaria y oportunidades a futuro con salarios atractivos acorde al mercado IT.</p>",284,FULLTIMEFORCE,PE,,We help US small companies to grow through the assignment of highly-capable remote fulltime professionals. We invite you to be part of a young team that seeks to be composed of highly qualified people who are passionate about the IT world.
Programming,seniority,,,sr-java-angular-fullstack-developer-ensitech-remote,modality,True,fully_remote,,1715383473,,,"ul, li, de, 5, de, experiencia, en, desarrollo, de, software, li, li, Experiencia, en, Java, Spring, Core, Spring, MVC, y, Angular, 2, de, exp, li, li, Conocimientos, de, Spring, Data, JPA, Hibernate, Git, JSP, HTML, CSS, JS, jQuery, Angular, JS, li, li, Experiencia, deseable, intermedia-avanzada, en, AWS, ECR, ECS, S3, y, AWS, Lambdas, API, Gateway, li, li, Familiaridad, con, Arquitectura, MVC, MySQL, 8, Maven, Gradle, Tomcat, Docker, Micronaut, Log4j, li, li, Experiencia, con, Jenkins, Sonar, Selenium, Postman, Junit, Mockito, li, li, Conocimientos, en, MySQL, Workbench, Eclipse, Intellij, SourceTree, li, li, Habilidades, de, de, problemas, y, trabajo, en, equipo, li, li, Capacidad, para, traducir, requisitos, comerciales, en, soluciones, li, ul","<ul><li>Rol remoto a tiempo completo, el cual ofrece flexibilidad y equilibrio entre el trabajo y la vida personal.</li><li>Salario y paquete de beneficios competitivos alineados a tu experiencia y necesidades.</li><li>Capacitaciones y desarrollo continuo para continuar aprendiendo.</li><li>Clases de inglés y equipo de cómputo.</li></ul>",104,Ensitech,MX,,"Our team of analysts, software engineers, designers, support staff, marketers and data scientists work together and use the latest technologies and methodologies to implement a successful project."
Programming,seniority,,,desarrollador-full-stack-net-agilesoft-spa-remote,modality,True,remote_local,,1715377293,,,"p, Experiencia, de, 3, o, en, desarrollo, br, Ing, Analista, Programador, Licenciado, en, o, carrera, a, fin, br, de, web, en, NET, br, Html, manejo, de, objetos, de, formulario, br, Css, br, Javascript, br, Jquery, br, Json, br, br, Bootstrap, br, Manejo, de, a, href, http, asp.net, target, rel, nofollow, noopener, noreferrer, external, asp.net, a, br, Mvc, br, Framework, 4.8, br, de, funciones, clases, estructuras, br, orientada, a, objetos, br, Realizar, con, bases, de, datos, Oracle, p","<ul><li>Ambiente laboral grato, flexible, entretenido y dinámico.</li><li>Contrato: 3 meses con posibilidad de extensión según desempeño.</li><li>Computador de Trabajo</li><li>Horario de trabajo de Lunes a Jueves de 09:00 hrs a 18:00 hrs y Viernes de 09:00 hrs a 16:00 hrs</li><li>Lugar de trabajo: <strong>100% Remoto</strong></li><li>Caja Compensación los Andes</li><li>Seguro complementario de Salud y Dental (50%)</li></ul>",260,Agilesoft SpA,CL,,"Somos una pequeña empresa de desarrollo de software Web y Móvil. Nos apasionan las nuevas tecnologías, innovar y disfrutar de una buena cerveza helada!"
Programming,seniority,3500,5000,senior-django-developer-tempo-ai-ventures-remote,modality,True,fully_remote,,1715339557,,,"ol, li, strong, Education, strong, Bachelor, s, or, Master, s, degree, in, Computer, Science, Information, Technology, or, a, related, field, li, li, strong, Experience, strong, Proven, work, experience, as, a, Backend, Developer, or, similar, role, in, software, development, Experience, with, Django, Python, and, PostgreSQL, is, a, must, li, li, strong, Knowledge, of, AI, Models, strong, Experience, with, AI, models, machine, learning, algorithms, and, their, real-world, advantages, drawbacks, Knowledge, of, AI, model, integration, into, backend, systems, is, a, plus, li, li, strong, Vector, Database, Experience, strong, Experience, with, vector, databases, and, understanding, of, their, specific, requirements, and, challenges, li, li, strong, API, Integration, strong, Proven, experience, with, third-party, API, integrations, and, understanding, of, how, to, effectively, use, APIs, to, enhance, system, functionality, li, li, strong, Coding, Skills, strong, Strong, coding, skills, and, the, ability, to, write, clean, effective, and, scalable, code, li, ol",,36,Tempo AI Ventures,US,,"Tempo AI is an AI-powered customer service platform that integrates with various systems to automate tasks like order fulfillment, refunds, and customer inquiries, aiming to reduce customer service costs and improve efficiency."
Programming,seniority,1800,2500,desarrollador-net-c-hitch-integradores-santiago,modality,False,hybrid,,1715315757,,,"p, Buscamos, experiencia, de, al, menos, 2, en, C, y, NET, Tu, habilidad, y, comodidad, en, este, lenguaje, es, fundamental, br, Dominio, del, Framework, NET, Es, esencial, que, tengas, un, conocimiento, del, framework, especialmente, desde, la, NET, 5, en, adelante, br, Experiencia, en, ASP.NET, Buscamos, alguien, que, sepa, navegar, y, desarrollar, en, ASP.NET, creando, soluciones, web, robustas, br, Habilidad, en, SQL, Tu, capacidad, para, manejar, bases, de, datos, SQL, crucial, en, el, desarrollo, de, aplicaciones, br, Manejo, de, Git, Esperamos, que, tengas, experiencia, utilizando, Git, br, Desarrollo, web, con, enfoque, en, MVC, y, APIs, Queremos, a, alguien, que, no, solo, entienda, el, desarrollo, web, sino, que, tenga, experiencia, en, la, de, aplicaciones, MVC, y, APIs, br, Un, plus, si, has, liderado, equipos, Si, tienes, experiencia, guiando, a, otros, desarrolladores, eso, es, un, valor, agregado, para, nosotros, No, es, el, foco, principal, pero, definitivamente, es, un, bonus, que, nos, dice, mucho, de, tu, capacidad, para, tomar, la, iniciativa, y, tu, potencial, para, roles, de, liderazgo, p",,22,Hitch integradores,CL,,Construimos soluciones que simplifican la gestión de nuestros clientes y dan un importante valor agregado a las organizaciones
Programming,seniority,,,senior-cocos2d-x-engineer-series-ai-remote,modality,True,fully_remote,,1715295132,,,"div, Demonstrated, track, record, of, developing, successful, mobile, games, portfolio, links, or, game, store, references, highly, preferred, div, div, Proficient, with, the, Cocos2d-x, engine, and, fluent, in, C, and, JavaScript, div, div, Strong, understanding, of, mobile, game, development, including, 2D, graphics, programming, and, mobile-specific, challenges, like, touch, interfaces, div, div, Minimum, of, 5, years, professional, experience, in, game, development, with, significant, expertise, in, using, Cocos2d-x, div, div, Knowledge, of, AI, methodologies, and, their, application, in, game, development, is, a, significant, plus, div, div, Experience, with, version, control, systems, such, as, Git, div, div, Bachelor, s, degree, in, Computer, Science, Game, Development, or, a, related, field, or, equivalent, practical, experience, div, div, Strong, teamwork, and, communication, skills, capable, of, mentoring, junior, developers, and, collaborating, effectively, with, remote, teams, div, div, Familiarity, with, agile, development, methodologies, div","<div>This is a contract position at 40 hours a week with the potential of converting to a full-time role.<br>The person will be working in the Pacific Time Zone (PT).</div><div>Series AI is an equal-opportunity employer. All applicants will be considered for employment without attention to race, color, religion, sex, sexual orientation, gender identity, national origin, veteran, or disability status.</div>",25,Series AI,US,,"Series AI was born from a passion for game development, founded by indie developers. We believe powerful generative tools and systems are key to grow creativity allowing a development capability that doesn’t have to sacrifice between quality and Scope."
Programming,seniority,2500,2800,fullstack-nodejs-typescript-bc-tecnologia-santiago,modality,False,hybrid,,1715291136,,,"p, Al, menos, 3, de, experiencia, en, p, ul, li, Javascript, li, li, Typescript, li, li, NodeJS, li, li, React, li, li, Angular, li, li, AWS, li, li, Apache, Airflow, li, li, Fuerte, dominio, sobre, las, de, JavaScript, las, pilas, web, y, los, frameworks, relacionados, li, li, Trabajo, Hibrido, Mall, Florida, Center, o, Mall, Alto, las, Condes, li, ul","<p>Seguro complementario Salud (Gratis para el trabajador)<br>Seguro de Vida<br>Kon3cta Dodo (Beneficio de Salud, donde podran acceder a valores preferenciales en las siguientes disciplinas:<br>Psicologia<br>Nutricion<br>Fonoaudiologia<br>Kinesiologia<br>Coaching<br>Ademas cuenta con un area legal<br>Amipass $4.500 diario <br>Sala cuna $350.000 <br>Bono Cuidadora $350.000<br>Bono Escalaridad $40.000 <br>Bono por Natalidad $200.000<br>Bono por Matrimonio $200.000<br>Bono por Fallecimiento Conyuge - Hijo $500.000<br>Bono por Fallecimiento Padres - Hermanos $200.000 <br>Celebración Aniversario <br>Aguinaldo Fiestas Patrias y Navidad $80.000 <br>1 Día libre por cumpleaños <br>Convenio Open English <br>Convenio con Clinica Eigner <br>Mutual de Seguridad <br>Caja de compensación los Andes <br>Capacitaciones Platzi <br>Dias Administrativos 2<br>Día de mudanza 1</p>",115,BC Tecnología,CL,,Somos una consultora de TI con personal experto en diferentes áreas de tecnología.
Programming,seniority,4000,5800,subgerente-de-tecnologia-moventi-lima-1799,modality,False,hybrid,,1715287053,,,"div, contacto, con, proveedores, y, clientes, de, otros, por, lo, que, es, importante, B2, o, C1, br, Licencia, de, Manejo, br, 9, de, exp, en, br, Bachiller, o, Titulado, de, carreras, de, Ing, de, Sistemas, o, afines, br, Certificaciones, en, Proyect, Manager, Deseable, ITIL, Deseable, br, Conocimiento, en, Sistemas, operativos, MICROSOFT, LINUX, VMWARE, CLOUD, COMPUTING, ERP, indispensable, br, Conocimientos, en, servidores, almacenamiento, sistemas, de, backup, networking, y, seguridad, de, IT, indispensable, br, Conocimientos, de, equipos, de, comunicaciones, y, redes, br, Conocimiento, de, div",<div>- Planilla Completa con todo beneficio de ley<br>- Oportunidades de crecimiento<br>- Equipo multicultural </div>,268,Moventi,PE,,Technology is dramatically changing the world we live in. Our focus is to help organizations lead the way using technology with an innovation mindset.
Programming,seniority,,,arquitecto-de-soluciones-coderslab-io-remote,modality,True,fully_remote,,1715284021,,,"p, 3, como, Arquitecto, Cloud, p, p, Conocimiento, en, AWS, GCP, p, p, 4, dentro, de, proyectos, gestionados, con, Agile, p, p, Conocimiento, en, arquitectura, de, Microservicios, y, patrones, de, pensadas, para, alta, concurrencia, p, p, Dimensionamiento, y, de, capacidad, p, p, Java, p, p, Python, p, p, Postgres, p, p, NoSQL, p, p, Experiencia, en, CI, CD, p, p, y, arquitectura, de, soluciones, de, alta, disponibilidad, o, ante, desastres, p, p, de, tendencias, en, proponiendo, nuevas, estrategias, de, negocio, que, entreguen, mejores, de, costos, y, p, p, Experiencia, en, crear, br, Mentalidad, y, gran, al, detalle, p, p, Experiencia, en, crear, br, Experiencia, de, y, de, diferentes, ambientes, Dev, QA, y, Prod, p, p, Conocimientos, de, de, desarrollo, Scrum, Kanban, p, p, Garantizar, el, mejor, rendimiento, y, usabilidad, de, las, aplicaciones, p, p, Saber, identificar, y, corregir, cuellos, de, botella, realizar, debugs, y, fixes, p, p, Junto, con, el, resto, del, equipo, ayude, a, mantener, la, calidad, la, y, la, de, toda, la, pila, de, aplicaciones, p, p, Experiencia, en, influir, en, los, y, siempre, aboga, por, la, excelencia, mientras, abierto, al, cambio, cuando, sea, necesario, p, p, La, capacidad, de, desarrollar, y, ejecutar, una, con, un, enfoque, en, el, valor, comercial, p, p, Eres, resiliente, en, situaciones, ambiguas, y, puedes, abordar, los, desde, perspectivas, p","<p>* Salario dolares</p><p>* Modalidad de trabajo 100% remoto en Latam, horario de Lunes a Viernes </p><p>* Tiempo de la posición 1 año, con extensión anual de acuerdo a resultados.</p>",153,coderslab.io,CL,,We help companies transform and grow their businesses through innovative technology solutions.
Programming,seniority,2000,2500,front-end-engineer-lilo-marketplace-santiago,modality,False,hybrid,,1715279242,,,"ul, li, strong, C1, or, above, English, level, strictly, necessary, strong, li, li, Bachelor, s, degree, or, Master, s, in, Computer, Science, Web, Development, or, related, field, li, li, Proven, experience, as, a, Front, End, Developer, with, a, strong, focus, on, Next.js, li, li, Solid, understanding, of, web, markup, including, HTML5, and, CSS3, li, li, Familiarity, with, server-side, CSS, pre-processing, platforms, such, as, LESS, and, SASS, li, li, Proficient, understanding, of, client-side, scripting, and, JavaScript, frameworks, li, li, Good, understanding, of, asynchronous, request, handling, partial, page, updates, and, AJAX, li, li, Experience, with, marketplaces, and, or, ecommerce, is, a, must, li, li, Strong, problem-solving, skills, with, a, creative, and, adaptable, approach, li, li, Excellent, communication, skills, and, ability, to, work, effectively, in, a, team, li, ul","<ul><li>A competitive salary and benefits package.</li><li>For the right candidate - stock options.</li><li>An opportunity to be part of an exciting, growing company in a dynamic industry.</li><li>A creative and friendly work environment where your ideas are valued and your growth is supported.</li></ul><div><strong>Lilo Shopis an Equal Opportunity Employer. We value diversity and are committed to creating an inclusive environment for all employees.</strong></div>",28,Lilo Marketplace,US,,"We are creating the most hassle-free procurement platform on the planet. We want to empower our customers to streamline their operations, boost their profits, and free up valuable time for what really matters: their guests."
Programming,seniority,4000,4300,gerente-de-fabrica-de-software-senior-remoto-ingles-b1-sophos-solutions-remote,modality,True,remote_local,,1715279149,,,"p, requerimos, p, ul, li, Profesional, en, en, Sistemas, Software, o, afines, li, li, B1, li, li, 5, de, experiencia, como, gerente, de, desarrollo, de, desarrollo, de, software, en, de, software, QA, desarrollo, a, la, medida, con, de, 20, personas, li, li, 5, de, experiencia, demostrada, en, la, exitosa, de, soluciones, de, inteligencia, artificial, en, proyectos, de, desarrollo, de, software, li, li, 5, de, experiencia, demostrable, impactando, de, eficiencia, y, o, productividad, integrando, IA, a, procesos, de, de, software, li, li, 5, de, experiencia, comprobada, en, con, clientes, preventa, y, o, consultiva, li, li, Experiencia, con, patrones, de, POO, POE, MVC, MVVM, TOGAF, SOAP, clean, architecture, etc, li, li, 5, de, experiencia, como, desarrollador, o, background, con, conocimiento, de, 1, o, lenguajes, como, Java, Net, RoR, PHP, manejo, de, bases, de, datos, SQL, y, NoSQL, adecuado, conocimiento, de, servicios, web, API, Rest, y, o, SOAP, equipos, front, end, back, end, bdd, etc, li, li, 3, en, manejo, de, dashboards, de, e, indicadores, de, como, de, productividad, lead, time, WIP, Sprint, etc, del, software, escalabilidad, tiempo, de, respuesta, RAS, etc, calidad, defectos, cobertura, y, mejora, continua, en, estos, indicadores, li, li, Conocimiento, y, apego, a, mejores, del, mercado, como, DevOps, Agilismo, ITIL, CoBIT, Design, TOGAF, SOAP, etc, li, li, 4, con, DevOps, sobre, AWS, GCP, Azure, Openshift, etc, li, li, Manejo, de, herramientas, en, mejora, code, clean, como, Sonarqube, veracode, sonarcloud, etc, li, li, Experiencia, en, la, de, procesos, utilizando, alguna, IA, como, Microsoft, Github, Copilot, Copilot, chat, para, AWS, Codewhisper, Amazon, Q, para, analizar, vulnerabilidades, idioma, reutilizable, etc, li, ul","<p>Nosotros te ofrecemos 💜: </p><ul><li>Contrato a término indefinido con fines de semana libres, trabajo remoto, salario justo de acuerdo con tu perfil en el mercado y beneficios extralegales. </li><li>Acceso a nuestra propia plataforma de aprendizaje, para que te certifiques en tecnologías o habilidades necesarias para tu crecimiento. </li><li>Medicina prepagada. </li><li>Carta de beneficios para que elijas los que más te gusten entre las opciones según tus puntos (ej: seguro de mascotas, puntos para restaurantes, tarjetas de regalo, plataforma fit, entre muchos otros). </li></ul>",15,Sophos Solutions,CO,,"Somos una compañía global de soluciones tecnológicas. Estamos liderando proyectos que están revolucionando la industria y transformando con éxito las instituciones financieras más importantes. Además, somos reconocidos como Great Place to Work 🚀"
